dataset,mitigation,protected_attribute,model,seed,accuracy,f1,roc_auc,age_dpd,age_eod,age_eopd,age_di_ratio,sex_dpd,sex_eod,sex_eopd,sex_di_ratio,intersection_dpd,intersection_eod,intersection_eopd,intersection_di_ratio
German Credit,Calibrated Equalized Odds,Age,XGBoost,123,0.6866666666666666,0.8142292490118577,,0.009418888234799416,0.01790817298533054,0.01790817298533054,0.990468085106383,0.019323671497584516,0.0273972602739726,0.0273972602739726,0.9806763285024155,0.04166666666666663,0.0714285714285714,0.0714285714285714,0.9583333333333334
German Credit,Calibrated Equalized Odds,Age,XGBoost,456,0.7,0.8235294117647058,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
German Credit,Calibrated Equalized Odds,Age,XGBoost,789,0.7033333333333334,0.8237623762376237,,0.02886413529555254,0.06129807692307687,0.010695187165775444,0.9707867017774852,0.009395155147021494,0.01342281879194629,0.01342281879194629,0.9905069786535303,0.045454545454545414,0.07692307692307687,0.014285714285714235,0.9545454545454546
German Credit,Calibrated Equalized Odds,Age,XGBoost,1000,0.7,0.8235294117647058,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
German Credit,Calibrated Equalized Odds,Sex,Logistic Regression,42,0.7,0.8228346456692913,,0.007905138339920903,0.01449275362318836,0.005434782608695676,0.9920948616600791,0.009803921568627416,0.01754385964912286,0.006802721088435382,0.9901960784313726,0.010695187165775444,0.020408163265306145,0.007246376811594235,0.9893048128342246
German Credit,Calibrated Equalized Odds,Sex,Logistic Regression,123,0.7033333333333334,0.825147347740668,,0.0039525691699604515,0.01388888888888884,0.0,0.9960474308300395,0.004830917874396157,0.016393442622950838,0.0,0.9951690821256038,0.005464480874316946,0.019607843137254943,0.0,0.994535519125683
German Credit,Calibrated Equalized Odds,Sex,Logistic Regression,456,0.73,0.8322981366459627,,0.08496968600126686,0.1564171122994653,0.04761904761904767,0.9078598763614955,0.02053901325798735,0.02909482758620685,0.007834757834757733,0.9775747508305649,0.08974358974358976,0.21499999999999997,0.0482758620689655,0.9027777777777778
German Credit,Calibrated Equalized Odds,Sex,Logistic Regression,789,0.6966666666666667,0.8154158215010142,,0.02983982437596555,0.049523366658916546,0.049523366658916546,0.9685302692505573,0.00766847798486614,0.03703703703703709,0.014192980525910448,0.9918921821305843,0.06825396825396834,0.1428571428571429,0.1428571428571429,0.9286898839137644
German Credit,Calibrated Equalized Odds,Sex,Logistic Regression,1000,0.7,0.8207171314741036,,0.03200000000000003,0.06349206349206349,0.021390374331550777,0.968,0.006740196078431349,0.012066365007541546,0.0020639834881320818,0.9930904522613065,0.0461538461538461,0.09999999999999998,0.022222222222222254,0.9538461538461539
German Credit,Calibrated Equalized Odds,Sex,Random Forest,42,0.6933333333333334,0.8188976377952756,,0.007905138339920903,0.010869565217391353,0.010869565217391353,0.9920948616600791,0.009803921568627416,0.013605442176870763,0.013605442176870763,0.9901960784313726,0.010695187165775444,0.01449275362318836,0.01449275362318836,0.9893048128342246
German Credit,Calibrated Equalized Odds,Sex,Random Forest,123,0.7,0.8235294117647058,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
German Credit,Calibrated Equalized Odds,Sex,Random Forest,456,0.7,0.8235294117647058,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
German Credit,Calibrated Equalized Odds,Sex,Random Forest,789,0.6966666666666667,0.8212180746561886,,0.003984063745019917,0.005347593582887722,0.005347593582887722,0.9960159362549801,0.0049261083743842304,0.006711409395973145,0.006711409395973145,0.9950738916256158,0.0055248618784530246,0.0071428571428571175,0.0071428571428571175,0.994475138121547
German Credit,Calibrated Equalized Odds,Sex,Random Forest,1000,0.71,0.8284023668639053,,0.01200000000000001,0.005291005291005346,0.0,0.9879032258064516,0.015931372549019662,0.03167420814479638,0.0,0.9839901477832512,0.032258064516129004,0.052631578947368474,0.0,0.967741935483871
German Credit,Calibrated Equalized Odds,Sex,XGBoost,42,0.69,0.8151093439363817,,0.02766798418972327,0.02898550724637683,0.02717391304347827,0.9723320158102767,0.003676470588235281,0.06060606060606055,0.03401360544217691,0.9962453066332916,0.030303030303030276,0.09999999999999998,0.036231884057971064,0.9696969696969697
German Credit,Calibrated Equalized Odds,Sex,XGBoost,123,0.6866666666666666,0.8142292490118577,,0.009418888234799416,0.01790817298533054,0.01790817298533054,0.990468085106383,0.019323671497584516,0.0273972602739726,0.0273972602739726,0.9806763285024155,0.04166666666666663,0.0714285714285714,0.0714285714285714,0.9583333333333334
German Credit,Calibrated Equalized Odds,Sex,XGBoost,456,0.7,0.8235294117647058,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
German Credit,Calibrated Equalized Odds,Sex,XGBoost,789,0.7033333333333334,0.8237623762376237,,0.02886413529555254,0.06129807692307687,0.010695187165775444,0.9707867017774852,0.009395155147021494,0.01342281879194629,0.01342281879194629,0.9905069786535303,0.045454545454545414,0.07692307692307687,0.014285714285714235,0.9545454545454546
German Credit,Calibrated Equalized Odds,Sex,XGBoost,1000,0.7,0.8235294117647058,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Adult Income,Calibrated Equalized Odds,Age,Logistic Regression,42,0.7788924147814515,0.22857142857142856,,0.04213439994290372,0.15921400680186423,0.15921400680186423,0.20858043184168257,0.03844123663073934,0.017132144079081774,0.01221541720132463,0.342294467020944,0.05812987219476154,0.5455399061032864,0.5455399061032864,0.11943428103892238
Adult Income,Calibrated Equalized Odds,Age,Logistic Regression,123,0.7939400143310472,0.3562519987208187,,0.08316459657101889,0.11696687240206577,0.11696687240206577,0.10987549870623177,0.07445360834600342,0.045072069478149984,0.045072069478149984,0.28053614189806353,0.10990704836226148,0.3053892215568862,0.3053892215568862,0.06693495400788435
Adult Income,Calibrated Equalized Odds,Age,Logistic Regression,456,0.8430750332685024,0.626916524701874,,0.19736683187704865,0.2553470210353949,0.2553470210353949,0.07579843639539235,0.15833866767877608,0.10052707967305785,0.10052707967305785,0.3190183949435223,0.25697130883301095,0.3823355875277992,0.3823355875277992,0.03827592447366834
Adult Income,Calibrated Equalized Odds,Age,Logistic Regression,789,0.8191217115364929,0.5087572977481234,,0.14368219442009691,0.2658390410958904,0.2658390410958904,0.05503570590974443,0.11024637169360674,0.059656291241881265,0.059656291241881265,0.3292313452574377,0.18288413914006704,0.39899749373433585,0.39899749373433585,0.03446154680631267
Adult Income,Calibrated Equalized Odds,Age,Logistic Regression,1000,0.8111372709591566,0.4631946464940355,,0.11656130439456935,0.0619597774925118,0.0619597774925118,0.11226470719117125,0.09643985225924984,0.059211754127008354,0.059211754127008354,0.3252304668662969,0.15244655276425165,0.11346704871060176,0.11346704871060176,0.07453828305575637
Adult Income,Calibrated Equalized Odds,Age,Random Forest,42,0.7810420718599652,0.2390608324439701,,0.03570541104752091,0.15236175840785995,0.15236175840785995,0.3293375239605514,0.036861880829387794,0.016039486736424434,0.002824114802508104,0.3758181519353664,0.05233982257845783,0.5258215962441314,0.5258215962441314,0.20067988344855167
Adult Income,Calibrated Equalized Odds,Age,Random Forest,123,0.7934281912171154,0.3502897617514488,,0.07694053975518506,0.06328252928580427,0.06328252928580427,0.1472423510466989,0.07640958336919208,0.06971319109429264,0.06971319109429264,0.25066381837047885,0.11069410262109568,0.3323353293413174,0.3323353293413174,0.034388600224234164
Adult Income,Calibrated Equalized Odds,Age,Random Forest,456,0.7980345992425018,0.3901081916537867,,0.09237076454131103,0.08527522357979594,0.08527522357979594,0.12988887959399922,0.08516287220041277,0.06799445302997362,0.06799445302997362,0.2826073297846366,0.12333045325269107,0.4848484848484848,0.4848484848484848,0.08475821533529254
Adult Income,Calibrated Equalized Odds,Age,Random Forest,789,0.8054048520831201,0.4289576449384199,,0.10769444195062713,0.242722602739726,0.242722602739726,0.0908298206128495,0.09244304317138619,0.05772854845867026,0.05772854845867026,0.294130558721895,0.14335632658417363,0.3132832080200501,0.3132832080200501,0.04354985449628296
